A8       I4 4X   I2  6X  I2   6X I2  6X I2   6X  F4.2
0-7     8-11 12-17   18-25   26-33   34-41     42-51
0123456789012345678901234567890123456789012345678901
KATL	2002	10	28	22	50	0.07
KATL	2002	10	28	23	50	0.03
KATL	2002	10	29	02	50	0.2
KATL	2002	10	29	04	50	0.01
KATL	2002	10	29	13	50	0.03
KATL	2002	10	29	18	50	0.01
KATL	2002	10	30	07	50	0.01
KATL	2002	11	03	18	55	0.06
KATL	2002	11	03	19	50	0.04
KATL	2002	11	03	20	50	0.02
KATL	2002	11	03	21	50	0.09
KATL	2002	11	03	22	50	0.08
KATL	2002	11	04	01	55	0.03
KATL	2002	11	04	02	55	0.01
KATL	2002	11	04	03	55	0.04
KATL	2002	11	04	04	55	0.05
KATL	2002	11	04	05	55	0.01
KATL	2002	11	05	08	55	0.44
KATL	2002	11	05	09	50	0.2
KATL	2002	11	05	10	55	0.19
KATL	2002	11	05	11	55	0.01
KATL	2002	11	05	12	55	0.04
KATL	2002	11	05	13	55	0.01
KATL	2002	11	05	14	55	0.02
KATL	2002	11	05	15	50	0.06
KATL	2002	11	05	16	55	0.08
KATL	2002	11	05	17	50	0.21
KATL	2002	11	05	18	50	0.18
KATL	2002	11	05	20	50	0.05
KATL	2002	11	05	21	50	0.04
KATL	2002	11	10	04	50	0.01
KATL	2002	11	10	14	50	0.01
KATL	2002	11	11	00	50	0.06
KATL	2002	11	11	01	50	0.01
KATL	2002	11	11	03	55	0.11
KATL	2002	11	11	04	55	0.92
KATL	2002	11	11	05	50	0.13
KATL	2002	11	11	06	50	0.24
KATL	2002	11	11	07	50	0.08
KATL	2002	11	11	09	55	0.04
KATL	2002	11	11	21	50	0.01
KATL	2002	11	11	23	50	0.07
KATL	2002	11	12	01	50	0.05
KATL	2002	11	12	02	50	0.06
KATL	2002	11	12	03	50	0.05
KATL	2002	11	12	04	50	0.01
KATL	2002	11	12	10	50	0.01
KATL	2002	11	15	15	50	0.03
KATL	2002	11	15	23	50	0.43
KATL	2002	11	16	02	50	0.06
KATL	2002	11	16	03	50	0.02
KATL	2002	11	16	04	50	0.04
KATL	2002	11	16	05	50	0.01
KATL	2002	11	16	06	50	0.08
KATL	2002	11	16	07	50	0.08
KATL	2002	11	16	08	50	0.06
KATL	2002	11	16	10	50	0.09
KATL	2002	11	16	11	50	0.03
KATL	2002	11	16	15	50	0.01
KATL	2002	11	20	15	50	0.02
KATL	2002	11	20	16	50	0.08
KATL	2002	11	20	18	50	0.05
KATL	2002	11	20	19	50	0.03
KATL	2002	11	20	22	50	0.01
KATL	2002	11	20	23	50	0.04
KATL	2002	11	21	01	50	0.17
KATL	2002	11	21	03	50	0.16
KATL	2002	11	21	05	50	0.02
KATL	2002	11	21	07	50	0.02
KATL	2002	12	05	00	50	0.1
KATL	2002	12	05	01	50	0.07
KATL	2002	12	05	03	50	0.24
KATL	2002	12	05	04	50	0.01
KATL	2002	12	05	05	50	0.03
KATL	2002	12	05	07	50	0.02
KATL	2002	12	10	13	50	0.03
KATL	2002	12	10	14	50	0.17
KATL	2002	12	10	15	50	0.26
KATL	2002	12	10	16	50	0.12
KATL	2002	12	10	17	50	0.1
KATL	2002	12	10	18	50	0.15
KATL	2002	12	10	19	50	0.15
KATL	2002	12	10	20	50	0.09
KATL	2002	12	10	22	50	0.01
KATL	2002	12	11	02	50	0.01
KATL	2002	12	13	00	50	0.04
KATL	2002	12	13	01	50	0.12
KATL	2002	12	13	02	50	0.12
KATL	2002	12	13	03	50	0.07
KATL	2002	12	13	04	50	0.13
KATL	2002	12	13	05	50	0.09
KATL	2002	12	13	07	50	0.02
KATL	2002	12	13	08	50	0.02
KATL	2002	12	13	09	50	0.01
KATL	2002	12	13	12	50	0.01
KATL	2002	12	13	14	50	0.01
KATL	2002	12	13	15	50	0.02
KATL	2002	12	13	16	50	0.02
KATL	2002	12	13	21	50	0.01
KATL	2002	12	19	19	50	0.04
KATL	2002	12	19	20	50	0.11
KATL	2002	12	19	21	50	0.1
KATL	2002	12	19	22	50	0.1
KATL	2002	12	20	00	50	0.21
KATL	2002	12	20	07	50	0.03
KATL	2002	12	23	21	50	0.01
KATL	2002	12	23	22	50	0.02
KATL	2002	12	24	00	50	0.01
KATL	2002	12	24	01	50	0.06
KATL	2002	12	24	02	50	0.03
KATL	2002	12	24	03	50	0.02
KATL	2002	12	24	05	50	0.58
KATL	2002	12	24	06	50	0.75
KATL	2002	12	24	07	50	0.39
KATL	2002	12	24	08	50	0.22
KATL	2002	12	24	10	50	0.02
KATL	2002	12	24	22	50	0.01
KATL	2002	12	24	23	50	0.01
KATL	2002	12	31	13	50	0.01
KATL	2002	12	31	15	50	0.01
KATL	2002	12	31	16	50	0.16
KATL	2002	12	31	17	50	0.02
KATL	2002	12	31	19	50	0.02
KATL	2003	01	01	01	50	0.13
KATL	2003	01	02	15	50	0.01
KATL	2003	01	02	18	50	0.07
KATL	2003	01	02	19	50	0.05
KATL	2003	01	02	20	50	0.02
KATL	2003	01	09	20	50	0.01
KATL	2003	01	09	21	50	0.01
KATL	2003	01	10	02	50	0.01
KATL	2003	01	16	15	50	0.03
KATL	2003	01	16	16	50	0.03
KATL	2003	01	16	17	50	0.05
KATL	2003	01	21	20	50	0.01
KATL	2003	01	21	22	50	0.02
KATL	2003	01	21	23	50	0.07
KATL	2003	01	22	01	50	0.1
KATL	2003	01	22	02	50	0.13
KATL	2003	01	22	03	50	0.05
KATL	2003	01	22	04	50	0.03
KATL	2003	01	29	10	55	0.03
KATL	2003	01	29	11	50	0.05
KATL	2003	01	29	15	50	0.02
KATL	2003	01	29	17	50	0.13
KATL	2003	01	29	19	50	0.13
KATL	2003	01	29	20	55	0.07
KATL	2003	01	29	22	55	0.16
KATL	2003	01	30	00	50	0.2
KATL	2003	01	30	01	50	0.05
KATL	2003	01	30	03	50	0.17
KATL	2003	01	30	05	50	0.06
KATL	2003	01	30	06	50	0.06
KATL	2003	01	30	09	50	0.03
KATL	2003	01	30	10	50	0.01
KATL	2003	02	01	03	50	0.01
KATL	2003	02	04	03	50	0.01
KATL	2003	02	04	05	50	0.2
KATL	2003	02	06	07	50	0.01
KATL	2003	02	06	08	50	0.01
KATL	2003	02	06	09	50	0.01
KATL	2003	02	06	11	50	0.01
KATL	2003	02	06	14	50	0.08
KATL	2003	02	06	16	50	0.06
KATL	2003	02	06	17	50	0.08
KATL	2003	02	06	19	50	0.1
KATL	2003	02	06	20	50	0.06
KATL	2003	02	06	21	50	0.05
KATL	2003	02	06	22	50	0.08
KATL	2003	02	06	23	50	0.04
KATL	2003	02	07	00	50	0.02
KATL	2003	02	09	23	50	0.13
KATL	2003	02	10	00	50	0.08
KATL	2003	02	10	02	50	0.23
KATL	2003	02	10	03	50	0.02
KATL	2003	02	10	05	50	0.07
KATL	2003	02	10	06	50	0.01
KATL	2003	02	16	03	50	0.06
KATL	2003	02	16	04	50	0.12
KATL	2003	02	16	05	50	0.14
KATL	2003	02	16	06	50	0.03
KATL	2003	02	16	07	50	0.02
KATL	2003	02	16	08	50	0.18
KATL	2003	02	16	09	50	0.08
KATL	2003	02	16	15	50	0.06
KATL	2003	02	16	16	50	0.04
KATL	2003	02	17	16	50	0.01
KATL	2003	02	21	14	50	0.01
KATL	2003	02	21	19	50	0.04
KATL	2003	02	21	20	50	0.03
KATL	2003	02	22	01	50	0.01
KATL	2003	02	22	02	50	0.05
KATL	2003	02	22	03	50	0.07
KATL	2003	02	22	04	50	0.08
KATL	2003	02	22	05	50	0.09
KATL	2003	02	22	06	50	0.23
KATL	2003	02	22	07	50	0.07
KATL	2003	02	22	18	50	0.02
KATL	2003	02	22	21	50	0.04
KATL	2003	02	26	12	50	0.01
KATL	2003	02	26	13	50	0.03
KATL	2003	02	26	17	50	0.14
KATL	2003	02	26	18	50	0.01
KATL	2003	02	26	19	50	0.01
KATL	2003	02	26	20	50	0.02
KATL	2003	02	26	21	50	0.02
KATL	2003	02	26	22	50	0.02
KATL	2003	02	26	23	50	0.05
KATL	2003	02	27	00	50	0.03
KATL	2003	02	27	01	50	0.07
KATL	2003	02	27	02	50	0.06
KATL	2003	02	27	12	50	0.01
KATL	2003	03	02	06	50	0.01
KATL	2003	03	04	20	50	0.02
KATL	2003	03	04	22	50	0.01
KATL	2003	03	05	00	50	0.01
KATL	2003	03	05	02	50	0.01
KATL	2003	03	05	22	50	0.65
KATL	2003	03	05	23	50	0.01
KATL	2003	03	06	01	50	0.02
KATL	2003	03	06	02	50	0.22
KATL	2003	03	06	04	50	0.18
KATL	2003	03	06	05	50	0.5
KATL	2003	03	06	07	50	0.41
KATL	2003	03	06	08	50	0.08
KATL	2003	03	06	13	50	0.01
KATL	2003	03	06	20	50	0.01
KATL	2003	03	06	22	50	0.04
KATL	2003	03	06	23	50	0.01
KATL	2003	03	07	00	55	0.01
KATL	2003	03	07	03	50	0.01
KATL	2003	03	07	04	50	0.01
KATL	2003	03	15	01	50	0.11
KATL	2003	03	15	02	50	0.16
KATL	2003	03	15	04	50	0.11
KATL	2003	03	15	05	50	0.18
KATL	2003	03	15	06	50	0.02
KATL	2003	03	17	06	50	0.03
KATL	2003	03	17	07	50	0.06
KATL	2003	03	17	09	50	0.19
KATL	2003	03	17	10	50	0.11
KATL	2003	03	17	11	50	0.16
KATL	2003	03	17	12	50	0.09
KATL	2003	03	17	21	50	0.01
KATL	2003	03	19	05	50	0.11
KATL	2003	03	19	14	50	0.01
KATL	2003	03	19	19	50	0.01
KATL	2003	03	19	20	50	0.95
KATL	2003	03	19	22	50	0.07
KATL	2003	03	19	23	50	0.34
KATL	2003	03	20	00	50	1.34
KATL	2003	03	20	01	50	0.19
KATL	2003	03	20	03	50	0.08
KATL	2003	03	20	04	50	0.04
KATL	2003	03	20	11	50	0.01
KATL	2003	03	26	15	50	0.01
KATL	2003	03	26	16	55	0.02
KATL	2003	03	26	18	50	0.01
KATL	2003	03	29	21	50	0.03
KATL	2003	03	29	22	50	0.01
KATL	2003	03	29	23	50	0.1
KATL	2003	03	30	00	50	0.04
KATL	2003	03	30	01	50	0.06
KATL	2003	03	30	02	50	0.02
KATL	2003	03	30	03	50	0.05
KATL	2003	03	30	05	50	0.1
KATL	2003	03	30	06	50	0.01
KATL	2003	03	30	08	50	0.01
KATL	2003	04	04	19	50	0.02
KATL	2003	04	04	20	50	0.01
KATL	2003	04	05	10	50	0.12
KATL	2003	04	05	11	50	0.01
KATL	2003	04	06	19	50	0.08
KATL	2003	04	06	22	50	0.01
KATL	2003	04	07	01	50	0.01
KATL	2003	04	07	03	50	0.02
KATL	2003	04	07	04	50	0.04
KATL	2003	04	07	05	50	0.01
KATL	2003	04	07	06	50	0.03
KATL	2003	04	07	07	50	0.04
KATL	2003	04	07	08	50	0.14
KATL	2003	04	07	09	50	0.19
KATL	2003	04	07	10	50	0.23
KATL	2003	04	07	11	50	0.04
KATL	2003	04	07	12	50	0.02
KATL	2003	04	08	12	50	0.01
KATL	2003	04	08	13	50	0.01
KATL	2003	04	08	17	50	0.01
KATL	2003	04	08	18	50	0.02
KATL	2003	04	08	19	50	0.02
KATL	2003	04	09	03	50	0.01
KATL	2003	04	09	04	50	0.04
KATL	2003	04	09	06	50	0.01
KATL	2003	04	09	09	50	0.01
KATL	2003	04	09	19	50	0.05
KATL	2003	04	10	12	50	0.02
KATL	2003	04	10	14	50	0.02
KATL	2003	04	10	15	50	0.01
KATL	2003	04	10	17	50	0.02
KATL	2003	04	17	13	50	0.01
KATL	2003	04	17	15	50	0.04
KATL	2003	04	17	17	50	0.04
KATL	2003	04	17	19	50	0.34
KATL	2003	04	21	12	50	0.04
KATL	2003	04	21	16	50	0.06
KATL	2003	04	21	17	50	0.13
KATL	2003	04	24	17	50	0.02
KATL	2003	04	24	18	50	0.03
KATL	2003	04	24	19	50	0.04
KATL	2003	04	24	21	50	0.06
KATL	2003	04	24	22	50	0.08
KATL	2003	04	24	23	50	0.06
KATL	2003	04	25	01	50	0.09
KATL	2003	04	25	02	50	0.11
KATL	2003	04	25	04	50	0.48
KATL	2003	04	25	06	50	0.5
KATL	2003	04	25	07	50	0.03
KATL	2003	05	02	15	50	0.02
KATL	2003	05	02	19	50	0.01
KATL	2003	05	02	20	50	0.27
KATL	2003	05	02	22	50	0.11
KATL	2003	05	03	03	50	0.01
KATL	2003	05	03	13	50	0.15
KATL	2003	05	03	14	50	0.04
KATL	2003	05	05	12	50	0.01
KATL	2003	05	05	16	55	0.11
KATL	2003	05	05	17	55	0.28
KATL	2003	05	05	19	50	0.63
KATL	2003	05	05	20	50	0.02
KATL	2003	05	05	22	50	0.03
KATL	2003	05	06	00	50	1.34
KATL	2003	05	06	01	50	0.18
KATL	2003	05	06	02	50	0.02
KATL	2003	05	06	16	55	0.98
KATL	2003	05	06	20	50	0.01
KATL	2003	05	06	23	50	0.08
KATL	2003	05	07	00	50	0.14
KATL	2003	05	07	18	50	0.03
KATL	2003	05	07	19	50	0.05
KATL	2003	05	07	20	50	0.09
KATL	2003	05	07	21	50	0.14
KATL	2003	05	07	22	55	0.16
KATL	2003	05	07	23	50	0.13
KATL	2003	05	11	16	50	0.2
KATL	2003	05	14	10	50	0.02
KATL	2003	05	14	11	50	0.01
KATL	2003	05	14	14	50	0.01
KATL	2003	05	14	15	50	0.01
KATL	2003	05	14	17	50	0.07
KATL	2003	05	15	02	50	0.02
KATL	2003	05	15	04	50	0.48
KATL	2003	05	15	06	50	0.35
KATL	2003	05	15	07	50	0.05
KATL	2003	05	15	08	50	0.01
KATL	2003	05	15	23	50	0.08
KATL	2003	05	16	02	50	0.07
KATL	2003	05	17	04	50	0.01
KATL	2003	05	17	05	50	0.02
KATL	2003	05	17	17	50	0.01
KATL	2003	05	18	01	50	0.77
KATL	2003	05	18	02	50	0.16
KATL	2003	05	18	08	50	0.03
KATL	2003	05	18	15	55	0.58
KATL	2003	05	18	16	50	0.09
KATL	2003	05	18	17	55	0.01
KATL	2003	05	19	09	50	0.02
KATL	2003	05	21	08	50	0.02
KATL	2003	05	21	16	50	0.01
KATL	2003	05	21	18	50	0.42
KATL	2003	05	21	19	50	0.05
